,Unnamed: 0,id,text,twitter_account,favorite_count,retweet_count,is_retweet
398,1430,1451370239141285892,"A woman was killed and a man seriously injured after an incident involving a prop gun on the set of Alec Baldwin's film ""Rust,"" the Santa Fe County Sheriff’s Office confirmed to USA TODAY.
https://t.co/fj7ksFGjlV",USA TODAY Life,7,7,No
399,816,1427722127856308231,"Biden is hoping Americans focus on overall Afghanistan withdrawal, not messy exit https://t.co/TjBzicKVT5",L.A. Times Politics,1,0,No
400,543,674790582724636673,@cjzero Hot In Here went double platinum,BuzzFeed Sports,2,1,No
401,450,1082347416718794752,"A Judge Told The Defense In The Russian Troll Farm Case To ""Knock It Off"" With Attacks On Mueller's Office https://t.co/AMQF66tbX7",BuzzFeed Politics,0,1,No
402,462,1293552350540464130,What The Kamala Harris Pick Means To The Black Women Who Lead The Democratic Party https://t.co/eJqC4aLt2L,BuzzFeed Politics,2,1,No
403,391,1347648550960848898,A group of channels connected to the Epoch Times is pumping out hoaxes and lies without identifying their connections to the right-wing newspaper. https://t.co/KpAXixThew,BuzzFeed Politics,1,0,No
404,532,1465397193184059401,The new contempt findings could come after Steve Bannon was indicted for contempt of Congress after he ignored a Congressional subpoena. https://t.co/v0Hd4zkgZZ,BuzzFeed Politics,0,1,No
405,551,690573834446114816,"People are trying to find this kid so they can give him a real Messi shirt

https://t.co/sPYu9h73rV https://t.co/KAlEvwcWS5",BuzzFeed Sports,0,29,Yes
406,120,1446359097964703793,"The ""Late Show"" host analyzes the teaser for The Bieb's ""Ghost"" video. https://t.co/nyB786p8yq",HuffPost Politics,1,2,No
407,408,1123592046718013441,Special Counsel Robert Mueller Wanted Key Parts Of His Report Released Weeks Before The Full Document Came Out https://t.co/vG6vWGO98A,BuzzFeed Politics,4,4,No
408,818,1386998587368919042,Supreme Court to decide if students have right to post vulgar comments about teachers https://t.co/gHY8XZjKRr,L.A. Times Politics,0,0,No
409,1216,1428450489495064580,"Biden says the US cannot protect women through military occupation. GOP leaders ask for classified update. Here's the latest on Afghanistan.

       https://t.co/qvf9w1Pxo0",USA TODAY Politics,1,0,No
410,221,866464916475138048,Kevin Love RIGHT NOW https://t.co/hatrwXw0li,HuffPost Sports,0,8,Yes
411,909,1453559891625320453,"One quarter in…Cavaliers 23, Clippers 14 https://t.co/jh66JNZRVI",L.A. Times Sports,0,1,Yes
412,32,1456743036701007880,The actor sustained the unspecified injury in late August while on a stunt rig on location in Boston. https://t.co/IxiAVEwMrv,HuffPost Politics,3,1,No
413,629,650788651413176320,Happy 27th Birthday Derrick Rose! http://t.co/fxy0xiMFqf,BuzzFeed Sports,0,16,Yes
414,9,1425893675394076680,"The self-described ""concerned citizen"" warned that Utah citizens do not “accept sick jokes to run rampant in our civil institutions.” https://t.co/9p1ksLcZF9",HuffPost Politics,4,3,No
415,1133,1460665989650128896,"Tennessee Gov. Bill Lee once encouraged mask mandates to slow COVID-19. But now, with the signing of a new law, he almost entirely outlawed them.

       https://t.co/5MhHNjRYfE",USA TODAY Politics,0,2,No
416,180,919964450463145984,"Washington players celebrate on the field with simulated ""stop and frisk"" https://t.co/bbTdnGb2ll https://t.co/7BkilghacH",HuffPost Sports,4,1,No
417,72,1424685450611073026,The sweep comes despite warnings from the United Nations that a military victory and takeover by the Taliban would not be recognized. https://t.co/C16T7SpRBL,HuffPost Politics,7,7,No
418,1123,1420221290498113539,"The guidance comes hours after the CDC reversed course and urged even those fully vaccinated to wear masks indoors in areas of high COVID transmission.

       https://t.co/63jxdJMC0M",USA TODAY Politics,5,2,No
419,903,1463637718907297793,"“It helps bring the team together and make it a real family,” Ogbonnia said. 

“Anytime you eat with your teammates, it really helps you make a deeper connection.”

https://t.co/JWK14cWruE https://t.co/0T8nka6kqV",L.A. Times Sports,1,0,No
420,273,1380277768248823809,Small daily decluttering chores can make a big difference. https://t.co/kkKu54FgHl,HuffPost Life,4,1,No
421,1186,1417601514508521473,"The Senate will vote Wednesday on whether to debate a bipartisan infrastructure package, a key test for President Joe Biden's agenda.

       https://t.co/zn2tDDfBSf",USA TODAY Politics,1,1,No
422,1144,1418152136593088514,"""I'm a Trumper,"" said Dole, the only former GOP presidential nominee to attend Trump's convention in 2016. But he added, ""I'm sort of Trumped out.""

       https://t.co/1MhVbrijCy",USA TODAY Politics,46,25,No
423,684,1077991995501621248,"Rob Delaney Wants To ""Destigmatize Grief"" By Opening Up About His First Christmas Since His Son Died https://t.co/mYPGN1FNq0 via @blackmon",BuzzFeed Arts & Entertainment,1,0,No
424,948,1466252034525564928,Notre Dame set to promote defensive coordinator Marcus Freeman to head coach https://t.co/Qsp2XBeGX0,L.A. Times Sports,4,1,No
425,1339,1458506674780651528,"Dalvin Cook faces assault allegations in a civil lawsuit filed by his former girlfriend, but the Vikings running back isn't subject to any discipline from the NFL at this time. https://t.co/w2icLe7NXz",USA TODAY Sports,2,1,No
426,570,668544856583757825,Joe Flacco tore his ACL and is out for the year.,BuzzFeed Sports,0,2845,Yes
427,168,1430196070089428998,"The State Department cited concerns of a ""possible anomalous health incident in Hanoi"" that delayed the vice president's trip. https://t.co/E74vs2EDl9",HuffPost Politics,4,3,No
428,82,1438833588812853251,The GOP lawmaker failed to mention that time he tried to board a plane carrying a gun earlier this year. https://t.co/ww5EHIhcWV,HuffPost Politics,58,34,No
429,714,1038089928708710400,"A STAR IS BORN: Reader, I cried, and they were big fat movie tears that rolled down my cheeks with perfect timing. That was a full meal. #TIFF18",BuzzFeed Arts & Entertainment,0,138,Yes
430,1064,1455212293164261383,Kal Penn reveals he is gay and engaged to partner of 11 years https://t.co/pnAV1iBPFR,LAT Entertainment,2,0,No
431,122,1428401526356258816,"In the trailer for the upcoming Marvel Cinematic Universe film, Kit Harington asks some other pertinent questions that, sadly, go unanswered. https://t.co/mJdPiMXaC4",HuffPost Politics,1,0,No
432,1354,1444515781623046144,"America, a new season of ""Saturday Night Live"" is upon us. https://t.co/hImIMnxUvI",USA TODAY Life,4,2,No
433,1142,1448806348762779648,"McCabe's dismissal came after a bitter Twitter campaign waged by former President Donald Trump, attacking the former FBI official and his wife.

       https://t.co/A1zdo8HlFB",USA TODAY Politics,3,1,No
434,895,1294092377779511297,"Stimulus checks, jobless aid unlikely for several more weeks as Democrats, White House dig in heels https://t.co/JrAI3hotQd",L.A. Times Politics,0,1,No
435,19,1463584890440531968,The creation of the Airborne Object Identification and Management Synchronization Group follows over 100 incidents officials say they can't explain. https://t.co/s9I07XtDHJ,HuffPost Politics,7,5,No
436,503,1227448252670279681,"Joe Biden's New Hampshire Party Was... Well, Look For Yourself https://t.co/05S6VT2lau https://t.co/Tn8L0jXxP3",BuzzFeed Politics,5,1,No
437,1135,1417960138208645128,"Senate Republicans blocked formal debate on bipartisan infrastructure legislation, a top priority for President Joe Biden, as negotiations continued.

       https://t.co/Jj1m10L2Fk",USA TODAY Politics,1,0,No
438,722,1354519684671025158,U.S. terrorism alert warns of politically motivated violence https://t.co/FQexGOh825,L.A. Times Politics,0,0,No
439,619,654475333245255680,"Prince is watching the WNBA Finals in person, your argument is invalid http://t.co/5IywHIlPOF",BuzzFeed Sports,0,196,Yes
440,431,1289248510978732033,Trump's Fetal Cell Research Panel Is Stacked With Anti-Abortion Scientists https://t.co/u5LlTjqg8S,BuzzFeed Politics,0,1,No
441,225,1143107987999010816,A bad season for the Mets just got even worse. https://t.co/cszd1eELNu https://t.co/MNsJ7TbgDs,HuffPost Sports,0,0,No
442,1150,1420734150139580416,"The Biden administration's plan includes addressing economic insecurity and inequality, corruption, promoting human rights, and combating violence.
       https://t.co/hZ8hfPSA8s",USA TODAY Politics,0,0,No
443,589,670249975910146048,"The Hardest Refereeing Quiz You'll Ever, Ever Take...

https://t.co/4aKxGyqRO7 https://t.co/5BaVlmfss4",BuzzFeed Sports,0,7,Yes
444,845,1465651974343376897,The Jan. 6 attack on the Capitol was bad. It may have set the stage for worse https://t.co/PidUiud44o,L.A. Times Politics,0,0,No
445,868,1268242048978767872,Ferguson elects its first black mayor as George Floyd protests roil U.S. https://t.co/fhsrFxa6x2,L.A. Times Politics,1,1,No
446,1104,1405626335658188802,Juneteenth's rise in popularity after a year of racial reckoning comes amid a culture war on voting rights and American schools' teachings on race. https://t.co/qcsiVeYei5,USA TODAY Politics,3,1,No
447,591,660294354217664512,@Cerner4Royals @Mets that's why I wrote KANSAS CITY!,BuzzFeed Sports,0,0,No
448,1235,1453715677924241414,Attorney General Merrick Garland defended his memo aimed at combating threats against school officials amid criticism from Senate Republicans. https://t.co/sUGPVaVHIZ https://t.co/W9tSKIlyyA,USA TODAY Politics,1,1,No
449,546,661759771880628226,The great thing about Kobe is he knows he's going to brick a shot as soon as it leaves his hand https://t.co/qbwuC6LEwl,BuzzFeed Sports,7,10,No
450,772,1356950716334690307,"Column: The GOP’s civil war is just beginning, and the fighting will get worse before it gets better https://t.co/K1eJgMIvq5",L.A. Times Politics,2,0,No
451,1045,1423327187642445828,"What other Hollywood entertainment jobs are you interested in learning more about? Fill out our survey &amp; let us know what would be helpful for you!
https://t.co/8oB3H9as6h",LAT Entertainment,0,6,Yes
452,873,1308726557045907456,Column: Maybe it's time to expand the Supreme Court https://t.co/XoMXvHRvmz,L.A. Times Politics,3,2,No
453,803,1372644986018234370,Burns confirmed as CIA director as U.S. faces diverse threats https://t.co/wBy7vO8bAw,L.A. Times Politics,1,0,No
454,1183,1420737927605329920,"""In the big picture, the FEC is legendary for not really penalizing anybody, so any penalty … is noteworthy,"" a campaign finance expert said.

       https://t.co/o2znXz2zpl",USA TODAY Politics,5,3,No
455,1439,1423792251776368642,"ZZ Top stepped out on the stage Friday night in Alabama, for its first gig since the death of Dusty Hill earlier this week. 
https://t.co/7g4LGnYq4H",USA TODAY Life,2,1,No
456,648,992088248330551297,Sandra Bullock's Stalker Killed Himself After Being Confronted By Police Officers https://t.co/po2oo6hX3p https://t.co/vh0mrkllpo,BuzzFeed Arts & Entertainment,3,5,No
457,126,1435633709160484866,"5.5 billion coronavirus vaccines have been administered so far, but 80% of those have been to upper- and middle-income countries. https://t.co/uwpJgsJUQh",HuffPost Politics,3,5,No
458,1414,1439744715650322434,Another #TedLasso #Emmys win! Brett Goldstein takes home a best supporting actor award. https://t.co/TcFd8jEKmB https://t.co/PgPpFxdkXF,USA TODAY Life,20,3,No
459,1337,1463191866757763072,"The list of head-coaching replacements for @GatorsFB is long, but @DavidEWhitley says Bob Stoops should be at the top of it. https://t.co/7B4rYW4V3a",USA TODAY Sports,5,4,No
460,1093,1420866026896601090,"Here's what to know about President Joe Biden's directive that federal employees and federal contractors get vaccinated against COVID-19.

       https://t.co/Z4Q5G7TZL8",USA TODAY Politics,6,2,No
461,610,677521212441010177,"After a disastrous start to the season, Chelsea FC and Jose Mourinho have parted ways. https://t.co/gyoZ33THUR https://t.co/Y3zYVKGNwf",BuzzFeed Sports,4,5,No
462,1057,1452320738220838913,"Legal experts weigh in on whether crew and producers of ""Rust"" could face civil or criminal liability in the death of cinematographer Halyna Hutchins. 

https://t.co/ItLAfPeShr",LAT Entertainment,14,4,No
463,739,1409859371278942212,Column: Utah's governor is a different kind of Republican. Is there room for him in Trump's party? https://t.co/AXoGmuNZVC,L.A. Times Politics,0,0,No
464,535,1325187889517359105,Here Are Some Great Gritty Memes About Joe Biden Winning The Election https://t.co/BxToF3Z5vp,BuzzFeed Politics,6,1,No
465,959,1460658274403950592,"Trevor Bauer’s situation is unresolved, a work stoppage is likely ahead, and Andrew Friedman has to rebuild the #Dodgers’ roster.

This offseason could be as busy as Friedman’s first with the Dodgers. https://t.co/RzONVQqyQj",L.A. Times Sports,0,11,Yes
466,1405,1416004693520699398,"If your fitness routine includes a pre-workout stretch, you may be spinning your wheels — or worse, hurting yourself. https://t.co/ew7NjIlGAK",USA TODAY Life,1,0,No
467,1152,1418258334994534403,"Biden has been a driving force as the Democratic National Committee gears up for the 2022 elections in which control of Congress is at stake.

       https://t.co/7AGxJj8qpp",USA TODAY Politics,1,4,No
468,1368,1409723298951450624,A former #Bachelorette contestant is returning to the franchise to shake things up for Katie Thurston. https://t.co/gsIv3sy2Ep,USA TODAY Life,11,4,No
469,561,665264868287623168,"They've suffered a bit recently, but reminder why Brazil is still the world's favorite team https://t.co/qjfpC6YHti https://t.co/0M1dUhwULi",BuzzFeed Sports,10,7,No
470,1352,1397718446834651139,Friends! I wrote about the #FriendsReunion. My mother (and yours) will be happy with it. https://t.co/i1mChLXaZE,USA TODAY Life,0,1,Yes
471,1227,1463247749860765697,"The White House's action disappointed energy analysts, who hoped for a game-changing investment from the White House.

       https://t.co/AxdEy505NP",USA TODAY Politics,3,1,No
472,712,1013835719687602182,22 Pop Culture Moments That You Might Have Forgotten Happened In July 2008 https://t.co/3aKL0WVU8J https://t.co/s8FLihKzMV,BuzzFeed Arts & Entertainment,8,2,No
473,1119,1422788184765763585,"A Navy sailor has been charged with starting a fire on USS Bonhomme Richard  in 2020 that injured over 60 firefighters and caused billions in damage.

       https://t.co/mxuuXhI6rt",USA TODAY Politics,2,2,No
